id,end_date,instrument,outside_time,outside_plan,heard_of_SLE,heard_of_SLE_SM,heard_of_SLE_museum_ad,heard_of_SLE_website,heard_of_SLE_story,heard_of_SLE_tv,heard_of_SLE_BB,heard_of_SLE_online_ad,heard_of_SLE_other,weather_factor,aware_of_evening,attend_evening,SLE_primary_reason,group_interest,museum_app,museum_app_download_app,museum_app_not_download_app,museum_app_other,current_member,ticket_purchase_time,two_day_ticket,member_for_SLE,recommend,return,age_group1,age_group2,age_group3,age_group4,adults_age,adults_num,children_num,children_age_group1,children_age_group2,children_age_group3,children_age_group4,children_age_group5,no_children,0,preschool,live_IN_county,live_outside_IN
460,2018-07-11 14:57:54,July,More than 90 minutes,No,,,,,,,,,We came in May.,No,N/A,N/A,N/A,N/A,No,No,I know I would never use the app.,0,No,Today (from the onsite ticket line),N/A,I am not sure if I will become a museum member.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,1,,,6-8 years old,,,,2,0,Another state or country (please specify),Kentucky
461,2018-07-11 14:43:21,July,30 to 60 minutes,No,Family/Friends,"Social media (Twitter, Facebook, Instagram)",,,,TV commercial,,,,Yes,N/A,N/A,N/A,N/A,No,Yes,,,No,Today (from the onsite ticket line),N/A,I am considering purchasing a museum membership.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,4,,,6-8 years old,9-12 years old,,,2,0,Another state or country (please specify),Ky
462,2018-07-11 14:26:19,July,More than 90 minutes,Yes,,,,Our website,,,,,,Yes,N/A,N/A,N/A,N/A,No,Yes,,,No,Today (from the onsite ticket line),N/A,"No, I am still not interested in becoming a member.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,,,,9-12 years old,,,2,0,"Marion County, Indiana",0
463,2018-07-11 14:08:19,July,60 to 90 minutes,No,Family/Friends,,,,,,,,,No,N/A,N/A,N/A,N/A,No,Yes,,,No,Yesterday,N/A,"No, I am still not interested in becoming a member.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,4,,3-5 years old,6-8 years old,,,,3,1,"Indiana, but not in the Indy metro area",0
464,2018-07-11 14:08:13,July,60 to 90 minutes,No,Family/Friends,,,,,,,,,No,N/A,N/A,N/A,N/A,No,Yes,,,No,Yesterday,N/A,"No, I am still not interested in becoming a member.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,4,,3-5 years old,6-8 years old,,,,3,1,"Indiana, but not in the Indy metro area",0
465,2018-07-08 15:09:13,July,30 to 60 minutes,Yes,Family/Friends,,,,,,,,,Partially,N/A,N/A,N/A,N/A,No,Yes,,,No,Yesterday,N/A,I am considering purchasing a museum membership.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,3,,3-5 years old,,9-12 years old,,,3,1,Another state or country (please specify),Illinois
466,2018-07-08 14:05:01,July,30 to 60 minutes,Yes,Family/Friends,,,,,,,,,Yes,N/A,N/A,N/A,N/A,No,Yes,,,No,Today (from the onsite ticket line),N/A,"No, I am still not interested in becoming a member.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,0-2 years old,3-5 years old,,,,,1,1,"Indiana, but not in the Indy metro area",0
467,2018-07-08 13:59:04,July,30 to 60 minutes,Not sure,Family/Friends,,,,,,,,,No,N/A,N/A,N/A,N/A,No,Yes,,,No,Today (from the onsite ticket line),N/A,I am not sure if I will become a museum member.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,1,,3-5 years old,,,,,1,1,Another state or country (please specify),Ky
468,2018-07-08 13:56:47,July,More than 90 minutes,Yes,Family/Friends,,,,,,,,,Partially,N/A,N/A,N/A,N/A,No,No,"I come infrequently, so I don’t need it.",0,No,Yesterday,N/A,I am not sure if I will become a museum member.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,13-18 years old,,2,0,"Indiana, but not in the Indy metro area",0
469,2018-07-08 13:46:33,July,60 to 90 minutes,Yes,,,Advertising at the museum,,,,,,,No,N/A,N/A,N/A,N/A,No,Yes,,,No,Today (from the onsite ticket line),N/A,I am considering purchasing a museum membership.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,3,,,,,13-18 years old,,2,0,"Indiana, but not in the Indy metro area",0
470,2018-07-08 13:42:04,July,60 to 90 minutes,No,,,Advertising at the museum,,,,,,,No,N/A,N/A,N/A,N/A,Yes,I already did!,,,No,Today (from the onsite ticket line),N/A,"No, I am still not interested in becoming a member.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,2,,3-5 years old,,,,,1,1,Another state or country (please specify),Ohio
471,2018-07-08 13:39:52,July,30 to 60 minutes,No,,,Advertising at the museum,,,,,,,No,N/A,N/A,N/A,N/A,Yes,Yes,,,No,3 to 5 days ago,N/A,"No, I am still not interested in becoming a member.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,,,,,13-18 years old,,2,0,Another state or country (please specify),Kentucky
472,2018-07-08 13:37:26,July,30 to 60 minutes,Yes,Family/Friends,"Social media (Twitter, Facebook, Instagram)",,,,,,,,No,N/A,N/A,N/A,N/A,No,Yes,,,No,Today (from the onsite ticket line),N/A,I am not sure if I will become a museum member.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,2,,,6-8 years old,9-12 years old,,,2,0,"Indiana, but not in the Indy metro area",0
473,2018-07-08 13:21:25,July,60 to 90 minutes,Yes,,,Advertising at the museum,,,,,,,No,N/A,N/A,N/A,N/A,No,No,"I come infrequently, so I don’t need it.",0,No,Today (online),N/A,"No, I am still not interested in becoming a member.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,3,,,,9-12 years old,13-18 years old,,2,0,Another state or country (please specify),Nc
474,2018-07-08 13:20:35,July,30 to 60 minutes,Not sure,,,Advertising at the museum,,,,,,,No,N/A,N/A,N/A,N/A,Yes,Yes,,,No,Today (from the onsite ticket line),N/A,I am considering purchasing a museum membership.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,0,,,,,,There are no children in my group.,0,0,Another state or country (please specify),New york
475,2018-07-08 13:05:40,July,Less than 30 minutes,Yes,,,Advertising at the museum,Our website,,,,,,No,N/A,N/A,N/A,N/A,Yes,No,"I come infrequently, so I don’t need it.",0,No,Yesterday,N/A,"No, I am still not interested in becoming a member.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,0,,,,,13-18 years old,,2,0,Another state or country (please specify),Illinois
476,2018-07-14 11:45:54,July,Less than 30 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,No,"I come infrequently, so I don’t need it.",0,Yes,,N/A,N/A,2,1,N/A,N/A,N/A,N/A,N/A,4,6,0-2 years old,,6-8 years old,9-12 years old,13-18 years old,,3,1,0,0
477,2018-07-14 11:35:06,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,1,0-2 years old,,,,,,1,1,0,0
478,2018-07-14 11:33:46,July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,No,I typically don’t download apps.,0,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,0-2 years old,3-5 years old,,,,,1,1,0,0
479,2018-07-14 11:32:04,July,Less than 30 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,,3-5 years old,,,,,1,1,0,0
480,2018-07-14 11:26:07,July,Less than 30 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,,3-5 years old,,,,,1,1,0,0
481,2018-07-14 11:24:17,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,3,5,,3-5 years old,,,,,1,1,0,0
482,2018-07-14 11:23:01,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,4,3,0-2 years old,3-5 years old,,,,,1,1,0,0
483,2018-07-14 11:22:44,July,Less than 30 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,No,I’d need more information before making a decision.,0,Yes,,N/A,N/A,4,4,N/A,N/A,N/A,N/A,N/A,2,2,,,6-8 years old,,,,2,0,0,0
484,2018-07-14 11:21:07,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,4,5,N/A,N/A,N/A,N/A,N/A,4,3,0-2 years old,3-5 years old,,,,,1,1,0,0
485,2018-07-14 11:17:37,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,6,2,0-2 years old,,6-8 years old,,,,3,1,0,0
486,2018-07-14 11:14:33,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,1,N/A,N/A,N/A,N/A,N/A,4,2,,3-5 years old,6-8 years old,,,,3,1,0,0
487,2018-07-14 11:14:02,July,Less than 30 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,0-2 years old,3-5 years old,,,,,1,1,0,0
488,2018-07-14 11:08:48,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,3,4,0-2 years old,3-5 years old,,,,,1,1,0,0
489,2018-07-14 11:07:17,July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,3,,3-5 years old,,9-12 years old,,,3,1,0,0
490,2018-07-14 11:06:33,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,,3-5 years old,6-8 years old,,,,3,1,0,0
491,2018-07-14 11:03:31,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,2,,3-5 years old,6-8 years old,,,,3,1,0,0
492,2018-07-14 11:01:20,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,4,N/A,N/A,N/A,N/A,N/A,3,4,,3-5 years old,6-8 years old,9-12 years old,13-18 years old,,3,1,0,0
493,2018-07-14 11:00:58,July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,4,1,,,,9-12 years old,,,2,0,0,0
494,2018-07-14 10:57:25,July,Less than 30 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,4,4,N/A,N/A,N/A,N/A,N/A,1,2,,3-5 years old,,,,,1,1,0,0
495,2018-07-14 10:54:51,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,I know I would never use the app.,0,Yes,,N/A,N/A,5,4,N/A,N/A,N/A,N/A,N/A,2,5,,3-5 years old,6-8 years old,9-12 years old,,,3,1,0,0
496,2018-07-14 10:51:06,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,4,3,0-2 years old,,6-8 years old,,,,3,1,0,0
497,2018-07-14 10:48:50,July,Less than 30 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,I already did!,0,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,4,0-2 years old,3-5 years old,6-8 years old,,,,3,1,0,0
498,2018-07-14 10:47:14,July,Less than 30 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,4,N/A,N/A,N/A,N/A,N/A,1,2,0-2 years old,3-5 years old,,,,,1,1,0,0
499,2018-07-14 10:46:05,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,3,3,0-2 years old,3-5 years old,,,,,1,1,0,0
500,2018-07-14 10:42:12,July,Less than 30 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,4,,3-5 years old,,,,,1,1,0,0
501,2018-07-14 10:32:44,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,1,,3-5 years old,,,,,1,1,0,0
502,2018-07-13 16:21:58,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,3,,3-5 years old,6-8 years old,,,,3,1,0,0
503,2018-07-13 16:21:03,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,I already did!,0,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,4,3,0-2 years old,3-5 years old,,,13-18 years old,,3,1,0,0
504,2018-07-13 16:20:52,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,No,I typically don’t download apps.,0,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,4,,3-5 years old,6-8 years old,9-12 years old,,,3,1,0,0
505,2018-07-13 16:18:38,July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,I already did!,0,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,1,,,6-8 years old,,,,2,0,0,0
506,2018-07-13 16:14:44,July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,,3-5 years old,,,13-18 years old,,3,1,0,0
507,2018-07-13 16:05:47,July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,3,,,6-8 years old,,,,2,0,0,0
508,2018-07-13 16:02:40,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,4,2,,3-5 years old,6-8 years old,,,,3,1,0,0
509,2018-07-13 15:53:41,July,Less than 30 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,2,,3-5 years old,,9-12 years old,,,3,1,0,0
510,2018-07-13 15:49:21,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,5,6,0-2 years old,3-5 years old,6-8 years old,9-12 years old,,,3,1,0,0
511,2018-07-13 15:44:13,July,30 to 60 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,No,,,Yes,,N/A,N/A,5,3,N/A,N/A,N/A,N/A,N/A,6,2,,,6-8 years old,,,,2,0,0,0
512,2018-07-13 15:41:15,July,30 to 60 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,3,,,6-8 years old,9-12 years old,,,2,0,0,0
513,2018-07-13 15:38:33,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,3,,3-5 years old,6-8 years old,,,,3,1,0,0
514,2018-07-13 15:38:27,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,1,,,,9-12 years old,,,2,0,0,0
515,2018-07-13 15:31:14,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,I already did!,0,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,4,,3-5 years old,6-8 years old,,,,3,1,0,0
516,2018-07-13 15:21:57,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,1,,3-5 years old,,,,,1,1,0,0
517,2018-07-13 14:15:34,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,I typically don’t download apps.,0,Yes,,N/A,N/A,4,3,N/A,N/A,N/A,N/A,N/A,1,3,0-2 years old,3-5 years old,,,,,1,1,0,0
518,2018-07-13 14:10:37,July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,I typically don’t download apps.,0,Yes,,N/A,N/A,5,3,N/A,N/A,N/A,N/A,N/A,1,3,,,,9-12 years old,,,2,0,0,0
519,2018-07-13 14:07:35,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,No,I know I would never use the app.,0,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,5,,3-5 years old,6-8 years old,9-12 years old,,,3,1,0,0
520,2018-07-13 13:50:28,July,Less than 30 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,2,0-2 years old,3-5 years old,,,,,1,1,0,0
521,2018-07-12 14:37:55,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,"I come infrequently, so I don’t need it.",0,Yes,,N/A,N/A,4,4,N/A,N/A,N/A,N/A,N/A,2,2,0-2 years old,3-5 years old,,,,,1,1,0,0
522,2018-07-12 14:24:22,July,More than 90 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,3,0-2 years old,3-5 years old,6-8 years old,,,,3,1,0,0
523,2018-07-12 14:18:50,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,,3-5 years old,,9-12 years old,,,3,1,0,0
524,2018-07-12 14:16:27,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,,,,9-12 years old,,,2,0,0,0
525,2018-07-12 14:12:59,July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,3,,3-5 years old,6-8 years old,,,,3,1,0,0
526,2018-07-12 14:08:26,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,3,N/A,N/A,N/A,N/A,N/A,4,4,0-2 years old,3-5 years old,6-8 years old,,,,3,1,0,0
527,2018-07-12 14:06:28,July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,3,2,,,6-8 years old,9-12 years old,,,2,0,0,0
528,2018-07-12 14:03:28,July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,3,N/A,N/A,N/A,N/A,N/A,1,3,,3-5 years old,6-8 years old,9-12 years old,,,3,1,0,0
529,2018-07-12 14:01:53,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,4,4,N/A,N/A,N/A,N/A,N/A,1,2,,,6-8 years old,,,,2,0,0,0
530,2018-07-12 14:00:07,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,3,0-2 years old,,6-8 years old,,,,3,1,0,0
531,2018-07-12 13:48:45,July,Less than 30 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,4,5,N/A,N/A,N/A,N/A,N/A,1,1,,3-5 years old,,,,,1,1,0,0
532,2018-07-12 13:38:43,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,4,3,N/A,N/A,N/A,N/A,N/A,2,2,0-2 years old,,6-8 years old,,,,3,1,0,0
533,2018-07-12 13:36:39,July,Less than 30 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,I’d need more information before making a decision.,0,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,0,0-2 years old,,6-8 years old,,,,3,1,0,0
534,2018-07-12 11:31:33,July,30 to 60 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not Sure,No,Other (please specify),Live out of state,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,,,,9-12 years old,,,2,0,0,0
535,2018-07-12 11:29:10,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,2,,3-5 years old,6-8 years old,,,,3,1,0,0
536,2018-07-12 11:25:12,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not Sure,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,1,4,,3-5 years old,6-8 years old,9-12 years old,,,3,1,0,0
537,2018-07-12 11:22:32,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,4,N/A,N/A,N/A,N/A,N/A,2,5,0-2 years old,3-5 years old,6-8 years old,9-12 years old,,,3,1,0,0
538,2018-07-12 11:11:52,July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,,,Yes,,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,2,2,,,,9-12 years old,,,2,0,0,0
539,2018-07-12 11:08:17,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,No,I typically don’t download apps.,0,Yes,,N/A,N/A,4,4,N/A,N/A,N/A,N/A,N/A,2,5,0-2 years old,3-5 years old,6-8 years old,9-12 years old,,,3,1,0,0
540,2018-07-12 11:01:50,July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,,,Yes,,N/A,N/A,4,4,N/A,N/A,N/A,N/A,N/A,1,2,,3-5 years old,6-8 years old,,,,3,1,0,0
